schema_version	property_id	claim_id	milestone	tool	suite	target_id	model_path	query_or_lemma	formula_sha256	property_kind	expected_status	expected_evidence_class	execution_scope	conditional_interface	required	timeout_seconds	memory_policy	expectation_source_path	expectation_source_commit	expectation_source_blob	regression_matrix_path	regression_matrix_commit	regression_matrix_blob	notes
1	tam-combined-impact-install_event_has_single_source	P3	M4	tamarin-prover	combined-impact	install_event_has_single_source	tamarin/impact/kwaay_impact_hmac_dedup.spthy	install_event_has_single_source	b60e04be720bf99c30a8c1f8d5360a2a16557dea394bf909f5eb298658f57b9d	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-install_handle_unique	P3	M4	tamarin-prover	combined-impact	install_handle_unique	tamarin/impact/kwaay_impact_hmac_dedup.spthy	install_handle_unique	117db538908a6b98ac58c8e352db99b843c2fac1434a4e972cfde4eaea968b0d	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-accept_output_installed_at_most_once	P3	M4	tamarin-prover	combined-impact	accept_output_installed_at_most_once	tamarin/impact/kwaay_impact_hmac_dedup.spthy	accept_output_installed_at_most_once	b877e2ab93970fdb01187c0349b4d81737aa0e6e980be888d56b67f9529eadb0	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-distinct_accept_sources_have_distinct_handles	P3	M4	tamarin-prover	combined-impact	distinct_accept_sources_have_distinct_handles	tamarin/impact/kwaay_impact_hmac_dedup.spthy	distinct_accept_sources_have_distinct_handles	0f69bf1aa02accc89d46aa44a12f8438d16cc813b9ca16c967bb81b920c01c81	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-install_requires_batch_complete	P3	M4	tamarin-prover	combined-impact	install_requires_batch_complete	tamarin/impact/kwaay_impact_hmac_dedup.spthy	install_requires_batch_complete	4c72b89117e0583d3844ebb93aed7bb318e0f831b2a8e2d158547363cdfb3d5b	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-consumer_complete_requires_all_outputs_installed	P3	M4	tamarin-prover	combined-impact	consumer_complete_requires_all_outputs_installed	tamarin/impact/kwaay_impact_hmac_dedup.spthy	consumer_complete_requires_all_outputs_installed	81ecb5a802dca390012571c859328a231b0e3595c5bf639a64f94c07893a4d41	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-consumer_complete_single_use	P3	M4	tamarin-prover	combined-impact	consumer_complete_single_use	tamarin/impact/kwaay_impact_hmac_dedup.spthy	consumer_complete_single_use	32cf9dab5c0f928fcd902d7dc3780148e31089609e669eedf94ebe718ae4dacb	conditional_C_install_v2	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-no_install_after_consumer_close	P3	M4	tamarin-prover	combined-impact	no_install_after_consumer_close	tamarin/impact/kwaay_impact_hmac_dedup.spthy	no_install_after_consumer_close	ed2dffea1e27e122bba39366e31dd5760dba1392125375d967642c9cd7d07f0b	conditional_C_install_v2	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-normal_one_confirmed_accept_one_install	P3	M4	tamarin-prover	combined-impact	normal_one_confirmed_accept_one_install	tamarin/impact/kwaay_impact_hmac_dedup.spthy	normal_one_confirmed_accept_one_install	9f3cdf156edb85f6bdee810b7f4cb8f981f759e0afdb3a3374ab0a557496b5b0	non_vacuity	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-legacy_same_confirmed_message_consumer_complete_exists	P3	M4	tamarin-prover	combined-impact	legacy_same_confirmed_message_consumer_complete_exists	tamarin/impact/kwaay_impact_hmac_dedup.spthy	legacy_same_confirmed_message_consumer_complete_exists	600b64840e301db1ed77859f8450cb3d92fb0433c9880830a8266eb42e6467de	blocked_attack_witness_regression	falsified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-one_confirmed_send_two_accepts_two_installs_exists	P3	M4	tamarin-prover	combined-impact	one_confirmed_send_two_accepts_two_installs_exists	tamarin/impact/kwaay_impact_hmac_dedup.spthy	one_confirmed_send_two_accepts_two_installs_exists	819b0b6bf18b32616bf0f106a0acc881fe6a953a00860abe11978ef9c22d6228	blocked_attack_witness_regression	falsified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-unique_install_within_completed_consumer	P3	M4	tamarin-prover	combined-impact	unique_install_within_completed_consumer	tamarin/impact/kwaay_impact_hmac_dedup.spthy	unique_install_within_completed_consumer	db3b972abfa1c1be320f766638af145e6b3f085b94c18e8b81cc51755b689f7a	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-duplicate_batch_has_no_accept_output	P3	M4	tamarin-prover	combined-impact	duplicate_batch_has_no_accept_output	tamarin/impact/kwaay_impact_hmac_dedup.spthy	duplicate_batch_has_no_accept_output	9ab3809e19f82ed40cb6c77eda21a3e594720b0e1be69511d1846f0e66355b9e	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-duplicate_batch_has_no_install	P3	M4	tamarin-prover	combined-impact	duplicate_batch_has_no_install	tamarin/impact/kwaay_impact_hmac_dedup.spthy	duplicate_batch_has_no_install	8754e4203c4458c7e638b72c762485d66290eed480fbb03aec5f6a2bb45b9625	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-normal_two_distinct_valid_confirmed_outputs_consumer_complete	P3	M4	tamarin-prover	combined-impact	normal_two_distinct_valid_confirmed_outputs_consumer_complete	tamarin/impact/kwaay_impact_hmac_dedup.spthy	normal_two_distinct_valid_confirmed_outputs_consumer_complete	7c0f93739ffacff497adc2cff28971e4ef92990b9eaf2c67d2403f85816a8ce5	non_vacuity	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-no_consumer_after_failed_batch	P3	M4	tamarin-prover	combined-impact	no_consumer_after_failed_batch	tamarin/impact/kwaay_impact_hmac_dedup.spthy	no_consumer_after_failed_batch	0a9fde1b3105f24bf916e66248c6088a52b3b4bb2857c146c6bd0539a09026cf	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-combined-impact-hmac_failure_slot2_after_prior_accept_exists	P3	M4	tamarin-prover	combined-impact	hmac_failure_slot2_after_prior_accept_exists	tamarin/impact/kwaay_impact_hmac_dedup.spthy	hmac_failure_slot2_after_prior_accept_exists	6f0592d501a6bea6dc1353e496559e2824817526d28487d65215dabc2ca902ce	non_vacuity	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m4-hmac-dedup.sh	96010c72e71defc775c7c2ee99c937ff700a3227	48fbaa50750b763152dbc117eb1035f8ce807291	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-normal_single_accept	P2	M1	tamarin-prover	original-replay	normal_single_accept	tamarin/replay/kwaay_replay_original.spthy	normal_single_accept	5e817ac25aa6e66e238b10380293f790102828b58619db59e0d3fbdb950130ff	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-normal_batch_complete	P2	M1	tamarin-prover	original-replay	normal_batch_complete	tamarin/replay/kwaay_replay_original.spthy	normal_batch_complete	28766f1d96a3c886b64fc146ca80de467e3b935ebce40cc85c743342254b3a5f	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-one_send_two_accepts_exists	P2	M1	tamarin-prover	original-replay	one_send_two_accepts_exists	tamarin/replay/kwaay_replay_original.spthy	one_send_two_accepts_exists	8d3122f7ccf35f55fcf690be1f82003607ac1eddc2c6e89f46f60c2838b0d57d	positive_attack_witness	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-same_message_accepted_at_most_once	P2	M1	tamarin-prover	original-replay	same_message_accepted_at_most_once	tamarin/replay/kwaay_replay_original.spthy	same_message_accepted_at_most_once	f8f92b4e28c4f546382019a8514523854e10b07ff24e35ace443969f6d6a4dfc	falsified_universal_property	falsified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-full_message_unique_send	P2	M1	tamarin-prover	original-replay	full_message_unique_send	tamarin/replay/kwaay_replay_original.spthy	full_message_unique_send	bb7eb27af4b1d09f49fba5f6c80358cb4aca5a37336836ecc2ade860eb9475a8	direct_theorem	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-receiver_accept_has_sender	P2	M1	tamarin-prover	original-replay	receiver_accept_has_sender	tamarin/replay/kwaay_replay_original.spthy	receiver_accept_has_sender	6e5a0f81941cd388d434b0a200eb45f8fd27614f89ab446b5c70f2b4264ba694	structural_result	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-injective_receiver_accept	P2	M1	tamarin-prover	original-replay	injective_receiver_accept	tamarin/replay/kwaay_replay_original.spthy	injective_receiver_accept	e26fa3948fa0fedd43a2634d3608564edd7ceaefe4f8dd38add25ccfb95f2c4b	falsified_universal_property	falsified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-slot_indices_distinct	P2	M1	tamarin-prover	original-replay	slot_indices_distinct	tamarin/replay/kwaay_replay_original.spthy	slot_indices_distinct	11399ada8750561b70b09bc62af5a023eb9b187b278a021e7c628affd2807977	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-process_requires_slot_added	P2	M1	tamarin-prover	original-replay	process_requires_slot_added	tamarin/replay/kwaay_replay_original.spthy	process_requires_slot_added	8d1a97c05e97180514e3ad24967d2361c8187d524d72def0ce489c04e3fd6eda	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-process_requires_seal	P2	M1	tamarin-prover	original-replay	process_requires_seal	tamarin/replay/kwaay_replay_original.spthy	process_requires_seal	2f644d5f1ded9c276ddfaccedbe79b296be3bc1872c1e5838f25730480412dd5	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-complete_requires_all_slots_processed	P2	M1	tamarin-prover	original-replay	complete_requires_all_slots_processed	tamarin/replay/kwaay_replay_original.spthy	complete_requires_all_slots_processed	cb182567480b74aa24da45263097c5f85551bc09db950930da77db8796cdc8fb	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-no_add_after_seal	P2	M1	tamarin-prover	original-replay	no_add_after_seal	tamarin/replay/kwaay_replay_original.spthy	no_add_after_seal	411b04e7ea4baf9740c6a8237fd6774fcdee54db3e92cc3a6ec18b715d08434d	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-no_accept_after_close	P2	M1	tamarin-prover	original-replay	no_accept_after_close	tamarin/replay/kwaay_replay_original.spthy	no_accept_after_close	439c2daca49898ac876db419a65efd69b6fa19f08bb24028471af04753da7efc	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-batch_complete_consumes_state	P2	M1	tamarin-prover	original-replay	batch_complete_consumes_state	tamarin/replay/kwaay_replay_original.spthy	batch_complete_consumes_state	ebdee3b44e3be089ed16a88d24ec0dc8f359eade0d8593da63a4ae22b3ad965a	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-batch_fail_consumes_state	P2	M1	tamarin-prover	original-replay	batch_fail_consumes_state	tamarin/replay/kwaay_replay_original.spthy	batch_fail_consumes_state	8b6a70b6f809f50f347ccf7bca53d26223e5865b44453716060ef2455c372e5e	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-batch_end_token_single_use	P2	M1	tamarin-prover	original-replay	batch_end_token_single_use	tamarin/replay/kwaay_replay_original.spthy	batch_end_token_single_use	23a1c2e656716ffcd2452ad001cbe7a427ca49a95958b391f2e30da6780f8f36	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-original-replay-receiver_state_single_batch	P2	M1	tamarin-prover	original-replay	receiver_state_single_batch	tamarin/replay/kwaay_replay_original.spthy	receiver_state_single_batch	49285db8f472b52c1794584742fc65e5fde58d245a6377bd4d915dbb1a44035f	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	docs/milestones/M1-completion.md	024c1c625ad5d924c364df5b67b4708dad3901f7	2d58081828e1ca5340079cc8f1642ad2a373ad9d	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
